severity,component,kind,token,file,line,yaml_path,context,decision,notes
LOW,Gateway / Node-RED,property,humidex,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,74,env.living.humidex.property,"const EMERGENCY_HUMIDEX_AWAY = parseFloat(global.get(""user_emergency_humidex_away"", ""file"")) || 33.0;",,
LOW,Gateway / Node-RED,property,power,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,92,lights.living.power.property,"let soc = (flow.get(""powerwall_soc"", ""file"") !== undefined) ? flow.get(""powerwall_soc"", ""file"") : 0;",,
LOW,Gateway / Node-RED,property,soc,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,92,energy.battery.soc.property,"let soc = (flow.get(""powerwall_soc"", ""file"") !== undefined) ? flow.get(""powerwall_soc"", ""file"") : 0;",,
LOW,Gateway / Node-RED,property,humidex,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,94,env.living.humidex.property,"let hGiorno = flow.get(""humidex_giorno"") || 0;",,
LOW,Gateway / Node-RED,property,humidex,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,95,env.living.humidex.property,"let hNotte = flow.get(""humidex_notte"") || 0;",,
LOW,Gateway / Node-RED,property,power,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,97,lights.living.power.property,"let acPower = flow.get(""ac_power"") || 0;",,
LOW,Gateway / Node-RED,property,humidex,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,113,env.living.humidex.property,let humidex = esNotteFascia ? hNotte : hGiorno;,,
LOW,Gateway / Node-RED,property,humidex,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,114,env.living.humidex.property,if (humidex === 0) humidex = (hGiorno !== 0) ? hGiorno : hNotte;,,
LOW,Gateway / Node-RED,property,soc,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,126,energy.battery.soc.property,let socStimatoMattino = soc - 15;,,
LOW,Gateway / Node-RED,property,soc,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,127,energy.battery.soc.property,if (socStimatoMattino < 0) socStimatoMattino = 0;,,
LOW,Gateway / Node-RED,property,soc,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,128,energy.battery.soc.property,if (socStimatoMattino > 100) socStimatoMattino = 100;,,
LOW,Gateway / Node-RED,property,soc,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,130,energy.battery.soc.property,let capacitaVuotaKwh = CAPACITA_BATTERIA_KWH * (1 - (socStimatoMattino / 100));,,
LOW,Gateway / Node-RED,property,soc,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,140,energy.battery.soc.property,percentualeRicaricaPrevista = Math.round(socStimatoMattino + ricaricaAggiuntivaPercentuale);,,
LOW,Gateway / Node-RED,property,soc,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,148,energy.battery.soc.property,let socMinimoLogico = 0;,,
LOW,Gateway / Node-RED,property,soc,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,234,energy.battery.soc.property,socMinimoLogico = esNotteFascia ? (kwhDomani >= 22 && consumoStoricoAttuale < 700 ? 25 : (kwhDomani <= 8 || consumoStoricoAttuale > 1000 ? 60 : 40)) : 0;,,
LOW,Gateway / Node-RED,property,soc,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,242,energy.battery.soc.property,else if (esNotteFascia && temp < 17.0 && soc > socMinimoLogico) {,,
LOW,Gateway / Node-RED,property,soc,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,250,energy.battery.soc.property,"if (statoAttuale === ""HEAT_SICUREZZA_NOTTE"" && (!esNotteFascia || temp >= 17.5 || soc <= socMinimoLogico)) richiediSpegnimentoInverno = true;",,
LOW,Gateway / Node-RED,property,soc,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,259,energy.battery.soc.property,socMinimoLogico = esNotteFascia ? (kwhDomani >= 28 && consumoStoricoAttuale < 450 ? 20 : (kwhDomani <= 12 ? 55 : 35)) : 85;,,
LOW,Gateway / Node-RED,property,mode,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,269,climate.ac_master.mode.property,"let usaSoloSolare = global.get(""grace_mode_solar"", ""file"") === true; // Impostato dalla Dashboard",,
LOW,Gateway / Node-RED,property,mode,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,271,climate.ac_master.mode.property,"//node.warn(""Status Switch Grace Mode (SolarOnly): "" + global.get(""grace_mode_solar"", ""file""));",,
LOW,Gateway / Node-RED,property,humidex,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,280,env.living.humidex.property,// Assicurati anche che la tua variabile user_emergency_humidex_away sulla dashboard,,
LOW,Gateway / Node-RED,property,humidex,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,292,env.living.humidex.property,if (soc > 75 && humidex >= (sogliaAttivazioneLogica + 1.0)) transizionePermessa = true;,,
LOW,Gateway / Node-RED,property,soc,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,292,energy.battery.soc.property,if (soc > 75 && humidex >= (sogliaAttivazioneLogica + 1.0)) transizionePermessa = true;,,
LOW,Gateway / Node-RED,property,humidex,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,294,env.living.humidex.property,if ((soc >= socMinimoLogico && surplusVirtuale > 150) || humidex >= EMERGENCY_HUMIDEX_AWAY) transizionePermessa = true;,,
LOW,Gateway / Node-RED,property,soc,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,294,energy.battery.soc.property,if ((soc >= socMinimoLogico && surplusVirtuale > 150) || humidex >= EMERGENCY_HUMIDEX_AWAY) transizionePermessa = true;,,
LOW,Gateway / Node-RED,property,humidex,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,303,env.living.humidex.property,if (!esNotteFascia && transizionePermessa && humidex >= sogliaAttivazioneLogica) {,,
LOW,Gateway / Node-RED,property,humidex,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,308,env.living.humidex.property,} else if (esNotteFascia && humidex >= sogliaAttivazioneLogica && soc > socMinimoLogico) {,,
LOW,Gateway / Node-RED,property,soc,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,308,energy.battery.soc.property,} else if (esNotteFascia && humidex >= sogliaAttivazioneLogica && soc > socMinimoLogico) {,,
LOW,Gateway / Node-RED,property,soc,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,318,energy.battery.soc.property,let limiteDeficitSurplus = soc > 95 ? -1500 : -300;,,
LOW,Gateway / Node-RED,property,soc,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,322,energy.battery.soc.property,if (soc > 90) limiteDeficitSurplus = -2000;,,
LOW,Gateway / Node-RED,property,soc,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,323,energy.battery.soc.property,else if (soc > 80) limiteDeficitSurplus = -1000;,,
LOW,Gateway / Node-RED,property,soc,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,324,energy.battery.soc.property,else if (soc > 70) limiteDeficitSurplus = -400;,,
LOW,Gateway / Node-RED,property,humidex,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,340,env.living.humidex.property,if (humidex > EMERGENCY_HUMIDEX_AWAY) {,,
LOW,Gateway / Node-RED,property,humidex,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,357,env.living.humidex.property,if (humidex <= sogliaSpegnimentoComfort) {,,
LOW,Gateway / Node-RED,property,humidex,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,367,env.living.humidex.property,if (humidex <= sogliaSpegnimentoComfort) {,,
LOW,Gateway / Node-RED,property,humidex,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,396,env.living.humidex.property,"if (statoAttuale === ""NIGHT_DRY"" && (humidex <= sogliaSpegnimentoNotte || soc <= socMinimoLogico)) {",,
LOW,Gateway / Node-RED,property,soc,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,396,energy.battery.soc.property,"if (statoAttuale === ""NIGHT_DRY"" && (humidex <= sogliaSpegnimentoNotte || soc <= socMinimoLogico)) {",,
LOW,Gateway / Node-RED,property,humidex,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,430,env.living.humidex.property,if (humidex >= 30 && humidexEsterno < (humidex + 2.0)) {,,
LOW,Gateway / Node-RED,property,humidex,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,434,env.living.humidex.property,else if (humidex >= 27 && humidexEsterno < (humidex + 2.0)) {,,
LOW,Gateway / Node-RED,property,speed,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,502,climate.vmc.speed.property,"flow.set(""vmc_fanspeed"", velocitaVmc);",,
LOW,Gateway / Node-RED,property,mode,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,509,climate.ac_master.mode.property,"flow.set(""ac_log_mode"", ""OFF"", ""file"");",,
LOW,Gateway / Node-RED,property,mode,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,516,climate.ac_master.mode.property,"flow.set(""ac_log_mode"", ""OFF"", ""file"");",,
LOW,Gateway / Node-RED,property,mode,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,520,climate.ac_master.mode.property,"flow.set(""ac_log_mode"", ""Deumidificazione"", ""file"");",,
LOW,Gateway / Node-RED,property,mode,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,524,climate.ac_master.mode.property,"flow.set(""ac_log_mode"", ""Riscaldamento"", ""file"");",,
LOW,Gateway / Node-RED,property,mode,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,528,climate.ac_master.mode.property,"flow.set(""ac_log_mode"", ""Raffrescamento"", ""file"");",,
LOW,Gateway / Node-RED,property,mode,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,532,climate.ac_master.mode.property,"flow.set(""ac_log_mode"", ""OFF"", ""file"");",,
LOW,Gateway / Node-RED,property,mode,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,536,climate.ac_master.mode.property,"let modalitaAria = flow.get(""ac_log_mode"", ""file"") || ""OFF"";",,
LOW,Gateway / Node-RED,property,power,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,546,lights.living.power.property,"powerwall_soc_percent: soc,",,
LOW,Gateway / Node-RED,property,soc,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,546,energy.battery.soc.property,"powerwall_soc_percent: soc,",,
LOW,Gateway / Node-RED,property,humidex,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,553,env.living.humidex.property,"humidex: humidex,",,
LOW,Gateway / Node-RED,property,humidex,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,554,env.living.humidex.property,"humidex_living: hGiorno,",,
LOW,Gateway / Node-RED,property,humidex,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,555,env.living.humidex.property,humidex_bedroom: hNotte,,
LOW,Gateway / Node-RED,property,soc,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,561,energy.battery.soc.property,"soc_minimo_applied: socMinimoLogico,",,
LOW,Gateway / Node-RED,property,humidex,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,576,env.living.humidex.property,"humidex_esterno: humidexEsterno,",,
LOW,Gateway / Node-RED,property,humidex,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,592,env.living.humidex.property,"humidex_esterno: humidexEsterno, temperatura_esterna_c: tempEsterna, modalita_aria: modalitaAria, temperatura_impostata_c: tempImpostata",,
LOW,Gateway / Node-RED,property,humidex,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,594,env.living.humidex.property,"condizioni_ambientali: { humidex_living: hGiorno, humidex_bedroom: hNotte, temperatura_c: temp, temp_cameraMatrimoniale: temp_cameraMatrimoniale, humidex: humidex, stanza_rilevamento: esNotteFascia ? ""BEDROOM"" : ""LIVI...",,
LOW,Gateway / Node-RED,property,power,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,595,lights.living.power.property,"stato_energia: { produzione_w: prod, consumo_w: cons, surplus_w: surplus, powerwall_soc_percent: soc, consumo_ac_w: acPower, soc_minimo_applied: socMinimoLogico },",,
LOW,Gateway / Node-RED,property,soc,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,595,energy.battery.soc.property,"stato_energia: { produzione_w: prod, consumo_w: cons, surplus_w: surplus, powerwall_soc_percent: soc, consumo_ac_w: acPower, soc_minimo_applied: socMinimoLogico },",,
LOW,Gateway / Node-RED,property,speed,nodered/Analysis/AI-climate/functions/bd8f422a0d46006f_Machine_Learning_domotico_locale_ad_alta_precisione.js,626,climate.vmc.speed.property,"topic: ""/esp8266/brink/fanspeed"",",,
LOW,Gateway / Node-RED,property,power,nodered/Analysis/AI-climate/functions/ea54c259689cd3c1_Machine_Learning_domotico_locale_ad_alta_precisione.js,7,lights.living.power.property,"else if (msg.topic === ""TeslaPowerwall/solar_instant_power"") {",,
LOW,Gateway / Node-RED,property,power,nodered/Analysis/AI-climate/functions/ea54c259689cd3c1_Machine_Learning_domotico_locale_ad_alta_precisione.js,10,lights.living.power.property,"else if (msg.topic === ""TeslaPowerwall/load_instant_power"") {",,
LOW,Gateway / Node-RED,property,power,nodered/Analysis/AI-climate/functions/ea54c259689cd3c1_Machine_Learning_domotico_locale_ad_alta_precisione.js,14,lights.living.power.property,"flow.set(""powerwall_soc"", parseFloat(msg.payload));",,
LOW,Gateway / Node-RED,property,soc,nodered/Analysis/AI-climate/functions/ea54c259689cd3c1_Machine_Learning_domotico_locale_ad_alta_precisione.js,14,energy.battery.soc.property,"flow.set(""powerwall_soc"", parseFloat(msg.payload));",,
LOW,Gateway / Node-RED,broker_value,emon,nodered/Analysis/AI-climate/functions/ea54c259689cd3c1_Machine_Learning_domotico_locale_ad_alta_precisione.js,16,climate.vmc.speed.legacy.source.broker,"else if (msg.topic === ""emon/emonth5/temperature_calibrated"") {",,
LOW,Gateway / Node-RED,property,temperature,nodered/Analysis/AI-climate/functions/ea54c259689cd3c1_Machine_Learning_domotico_locale_ad_alta_precisione.js,16,heating.dhw_puffer.temperature.property,"else if (msg.topic === ""emon/emonth5/temperature_calibrated"") {",,
LOW,Gateway / Node-RED,property,humidex,nodered/Analysis/AI-climate/functions/ea54c259689cd3c1_Machine_Learning_domotico_locale_ad_alta_precisione.js,20,env.living.humidex.property,"flow.set(""humidex_giorno"", parseFloat(msg.payload));",,
LOW,Gateway / Node-RED,property,humidex,nodered/Analysis/AI-climate/functions/ea54c259689cd3c1_Machine_Learning_domotico_locale_ad_alta_precisione.js,23,env.living.humidex.property,"flow.set(""humidex_notte"", parseFloat(msg.payload));",,
LOW,Gateway / Node-RED,property,temperature,nodered/Analysis/AI-climate/functions/ea54c259689cd3c1_Machine_Learning_domotico_locale_ad_alta_precisione.js,26,heating.dhw_puffer.temperature.property,"flow.set(""temp_esterno"", parseFloat(msg.payload.temperature));",,
